sleep_hours,daily_exercise_mins,screen_time_hours,diet_quality,stress_level,productivity,mood
6.93,16,1.8,5,6,5.07,4.2
4.89,17,4.88,8,8,3.5,5.24
6.92,17,6.05,8,6,5.49,5.03
9.56,38,3.71,8,5,6.52,5.71
8.87,10,4.68,7,5,5.68,7.44
6.91,15,6.8,5,8,3.84,4.57
8.43,0,3.19,3,7,3.92,4.84
6.45,31,4.72,9,7,5.81,4.72
4.44,6,2.86,9,6,5.01,4.61
5.61,34,2.81,5,7,4.35,4.13
9.34,6,4.68,6,6,5.89,5.78
6.59,0,4.48,6,5,4.77,5.68
6.63,3,5.11,6,8,4.27,5.01
6.55,85,4.15,5,5,5.03,5.08
9.86,8,4.93,7,4,7.08,5.91
9.44,2,7.33,4,7,6.43,4.64
10.33,3,6.12,5,6,3.82,5.61
6.76,7,4.68,8,8,4.88,4.95
7.44,1,5.01,2,9,3.43,3.38
4.73,14,3.4,7,5,4.84,5.77
9.22,5,3.68,5,5,7.52,5.22
5.25,15,4.98,9,5,5.33,4.83
7.33,3,4.18,7,5,5.12,5.86
5.35,11,5.59,5,7,4.42,3.44
6.12,18,6.53,9,8,5.7,5.22
5.74,1,3.8,6,7,3.93,3.46
6.09,10,0.5,6,6,4.87,5.09
6.19,7,8.07,8,7,4.74,4.84
6.18,5,2.7,5,6,5.66,3.84
8.25,19,4.39,9,5,6.42,6.16
5.34,18,5.45,7,7,4.89,4.47
7.33,20,6.82,5,10,3.79,5.88
8.83,3,7.61,5,8,5.05,4.53
6.23,7,3.27,4,9,3.75,5.42
5.92,5,6.38,7,7,4.35,5.0
6.65,16,4.4,6,7,4.36,3.97
8.77,12,9.49,7,7,5.45,5.77
7.29,8,6.2,3,6,4.03,4.4
6.2,31,3.65,5,4,4.29,5.91
7.73,2,2.41,4,5,4.2,4.66
5.35,74,0.5,7,7,5.67,6.39
8.02,2,5.35,5,6,4.93,5.78
7.61,30,6.02,7,7,5.82,4.64
6.54,9,5.49,5,9,4.17,3.31
5.74,40,0.5,9,4,5.38,4.92
5.67,2,1.48,6,8,4.8,5.25
7.8,9,4.96,8,4,5.29,5.11
8.84,8,7.57,6,6,6.03,6.45
6.04,100,3.89,8,5,6.99,7.44
7.69,85,6.18,5,7,5.06,7.23
3.87,4,1.93,6,7,3.34,4.51
6.12,20,4.41,5,8,3.41,4.97
6.95,15,3.45,9,6,4.87,6.05
5.64,3,6.38,4,10,4.46,2.18
5.6,4,2.92,10,6,4.96,4.92
6.0,91,7.35,4,9,4.14,3.91
7.44,12,3.38,7,5,7.35,6.21
6.72,3,1.86,5,6,5.54,4.42
3.64,5,1.93,6,8,4.48,3.37
3.82,6,2.76,6,6,4.5,5.49
6.09,14,4.74,5,9,4.79,3.55
7.69,8,2.78,6,6,3.56,4.45
3.0,12,2.36,5,8,3.25,4.13
6.25,4,5.78,7,5,4.44,5.94
6.21,8,0.5,4,6,3.32,5.27
9.08,1,3.14,7,6,4.79,5.61
6.42,44,1.33,8,6,5.74,5.52
7.57,4,2.26,6,7,4.07,6.46
7.21,28,4.49,4,7,4.41,4.33
3.8,9,3.59,9,7,4.28,5.0
8.15,13,3.41,7,5,6.96,7.22
7.32,7,6.38,5,8,4.83,3.96
7.76,24,3.97,7,6,6.25,5.27
11.0,37,7.61,3,6,4.75,5.37
3.87,7,5.42,8,5,5.41,4.94
9.59,6,2.07,10,4,7.57,6.58
6.57,23,7.87,7,5,5.03,4.32
7.43,4,4.56,4,8,3.2,3.96
6.93,20,7.74,2,10,3.57,3.84
6.36,2,3.47,8,3,5.39,6.18
6.15,19,4.54,6,7,4.15,4.48
7.49,14,4.86,5,7,4.91,5.29
4.72,2,3.66,8,7,4.29,3.82
8.13,21,6.54,5,6,4.95,5.2
6.38,12,7.87,7,8,3.64,4.75
5.3,5,0.5,6,5,3.64,5.89
6.32,9,5.63,6,8,5.43,4.85
8.89,14,2.21,9,5,5.75,5.29
6.2,2,0.5,5,6,3.79,3.66
7.54,63,5.03,5,7,4.84,5.61
5.9,22,5.04,6,6,5.29,3.22
8.14,2,5.36,4,6,4.18,4.7
8.03,35,4.74,8,7,5.78,5.69
9.77,8,5.75,7,7,5.17,6.08
6.74,18,2.79,6,5,6.02,4.76
8.0,6,4.53,4,6,3.2,5.51
7.15,26,5.4,1,8,3.76,3.18
8.94,26,6.71,4,7,6.33,5.41
5.92,16,4.09,6,7,4.36,5.04
8.12,6,3.57,3,8,3.64,3.35
6.71,6,3.89,10,7,4.15,6.3
6.9,10,1.61,7,8,5.36,4.82
7.14,3,5.54,7,9,5.36,5.27
7.38,8,1.09,6,4,6.35,4.75
6.83,23,4.78,7,6,6.32,5.18
7.32,36,4.17,5,6,5.65,5.46
9.37,8,0.9,6,4,5.01,6.58
8.48,5,1.01,9,6,7.21,5.9
8.3,36,2.29,8,5,5.81,6.84
6.32,44,3.31,6,5,5.02,5.69
5.67,11,6.96,10,9,5.49,4.2
8.43,1,3.78,6,4,5.85,4.41
8.31,24,5.09,5,6,4.6,5.81
9.21,31,6.53,6,6,5.99,4.95
6.09,0,6.15,7,6,2.72,4.97
6.66,18,3.99,4,8,4.83,4.1
4.54,18,2.59,7,6,4.29,4.32
6.41,10,5.0,10,6,7.15,7.33
8.49,28,2.63,8,5,6.13,5.74
6.3,11,7.63,7,5,5.78,4.43
7.96,23,5.74,7,4,6.47,6.53
6.71,15,4.42,4,8,4.72,4.45
7.49,6,5.03,4,8,4.83,4.46
5.28,19,4.36,6,6,4.87,4.82
7.13,27,3.26,5,6,5.47,4.59
3.0,73,5.0,3,9,3.73,2.16
6.72,10,3.51,5,5,4.61,6.14
4.55,1,7.87,7,10,3.1,2.88
8.81,88,2.61,7,4,6.66,5.44
8.17,20,5.02,5,7,4.78,4.53
7.7,59,2.43,6,7,5.86,6.42
9.28,2,2.41,7,5,6.64,4.69
5.58,8,0.5,4,7,4.18,3.42
9.62,3,4.82,5,5,6.23,6.45
8.4,36,2.94,6,5,5.92,4.98
6.65,42,6.17,4,7,6.01,4.59
8.7,14,4.83,5,8,5.04,5.14
5.34,4,4.3,10,5,5.46,5.85
5.76,3,1.18,3,7,3.34,4.28
6.09,18,5.17,9,5,6.39,4.81
6.21,14,2.68,7,7,5.74,5.88
5.42,24,1.13,4,8,5.22,3.06
8.83,7,4.86,7,3,7.04,5.93
6.61,10,1.48,6,6,5.06,4.85
7.53,0,0.5,8,5,5.06,6.47
6.14,19,6.59,7,9,4.62,3.42
4.27,11,2.88,6,6,4.96,5.58
7.41,50,0.51,5,4,5.75,5.53
4.13,21,2.07,8,7,4.39,5.48
6.9,10,2.56,5,6,4.58,3.87
4.95,6,6.29,3,10,3.78,2.45
9.98,47,0.67,3,7,5.42,3.8
8.37,0,1.32,4,6,5.48,5.72
7.16,8,5.96,7,6,5.77,4.51
8.9,57,3.1,5,6,6.33,4.99
5.73,21,4.46,5,7,3.82,4.78
7.82,15,3.02,5,6,4.91,2.66
7.3,5,8.04,7,9,3.45,4.7
7.4,36,1.42,7,3,5.93,7.74
8.91,5,4.56,6,5,4.37,4.99
8.1,6,7.01,5,7,5.43,4.14
7.43,4,3.25,5,6,3.92,5.7
4.52,3,2.49,6,7,3.32,3.22
5.56,61,5.53,4,7,4.14,5.43
6.82,18,6.01,6,8,4.22,5.66
7.14,20,2.4,4,6,6.14,5.17
5.3,62,6.92,7,7,5.78,4.24
10.62,5,4.1,7,6,6.13,6.51
9.27,0,5.02,8,5,7.26,6.23
7.9,18,6.98,6,7,5.33,5.27
7.11,14,5.54,6,6,4.92,5.35
6.68,13,4.0,4,7,3.62,3.89
5.57,1,2.66,6,7,3.96,4.07
7.12,12,9.42,4,7,5.6,4.73
7.39,7,2.42,3,7,4.64,6.17
5.14,6,4.64,6,8,3.87,3.19
7.5,5,5.02,5,5,4.94,5.61
6.77,8,5.11,7,6,5.15,5.69
4.14,9,8.26,4,10,2.71,3.19
5.71,7,4.1,10,5,3.89,6.16
6.38,77,3.81,5,8,5.63,4.54
9.83,54,7.1,6,6,7.42,6.4
7.83,17,3.73,5,6,5.29,4.94
5.0,79,5.75,7,8,5.3,5.47
7.73,95,4.39,6,7,5.39,6.36
4.68,9,5.84,4,8,3.07,1.43
8.62,12,5.45,3,6,4.93,4.85
6.29,64,3.19,7,5,5.91,6.02
6.86,19,0.5,7,4,5.66,6.75
8.99,5,0.65,7,6,6.79,6.25
5.07,23,0.5,6,6,4.88,4.45
4.9,5,3.82,5,9,4.04,4.47
6.12,8,0.5,7,4,5.05,4.94
8.56,5,3.68,6,5,6.19,4.5
4.72,6,4.27,8,6,3.95,5.4
3.0,0,5.71,6,9,3.1,4.28
6.32,43,5.01,6,7,5.19,4.72
7.83,7,5.8,7,7,4.9,4.84
8.8,2,4.83,9,5,6.31,7.6
6.31,2,3.35,8,6,5.71,5.86
6.38,16,3.79,6,7,5.23,4.63
8.73,99,2.3,5,7,6.22,6.38
4.2,3,4.46,4,6,3.19,2.68
6.42,2,0.83,7,6,5.48,5.6
7.29,12,6.13,3,9,5.32,2.25
7.67,17,2.09,9,7,6.44,5.6
6.24,7,4.31,8,6,6.4,5.28
7.05,7,4.64,5,5,4.95,5.02
3.27,11,6.33,8,9,3.99,3.65
6.01,8,0.64,7,4,3.77,6.29
7.68,49,3.35,7,6,5.8,6.18
5.53,1,5.1,6,8,4.79,3.85
7.09,5,7.5,7,7,5.02,4.91
7.67,33,3.92,3,5,4.77,5.29
6.49,36,2.81,6,6,5.22,5.56
7.26,2,8.05,5,6,5.7,4.34
5.56,73,5.61,5,8,4.14,5.74
6.69,24,6.75,5,7,5.2,3.8
7.92,6,1.58,5,4,6.57,6.69
7.24,12,5.04,8,7,5.87,4.47
6.12,7,1.83,3,6,3.43,3.01
7.34,3,1.39,7,6,5.89,4.71
8.07,7,5.16,4,6,5.09,5.75
3.93,17,5.3,8,8,5.34,3.96
8.74,35,3.04,7,6,6.0,6.05
6.5,9,6.86,3,9,1.93,2.39
7.64,9,3.26,7,6,4.77,5.25
8.8,13,3.46,5,5,5.36,5.41
4.94,21,3.93,6,6,4.46,5.0
5.94,28,3.51,4,7,4.83,4.51
6.57,8,6.55,8,7,4.94,4.75
5.82,18,1.92,2,10,2.93,2.14
9.6,10,2.49,5,6,5.06,5.58
5.71,25,1.62,4,8,4.03,5.58
6.17,4,7.77,7,7,4.63,5.0
7.31,6,3.35,5,7,4.88,3.9
5.2,11,2.46,6,4,5.28,3.59
6.41,44,3.43,5,6,5.16,4.15
7.48,17,5.7,4,8,3.24,4.15
6.5,67,5.33,6,8,4.13,6.12
6.86,2,2.85,4,6,4.14,2.32
6.21,12,3.2,3,6,3.8,4.24
4.73,11,1.09,7,6,5.75,4.04
7.48,18,4.28,4,7,3.94,5.18
9.63,33,6.56,9,6,7.02,7.15
7.03,37,2.84,9,6,7.27,8.06
7.34,22,5.27,8,8,5.86,5.73
8.04,21,2.84,4,8,5.44,6.08
5.1,60,1.81,10,5,7.27,5.68
9.55,10,5.36,2,8,4.74,4.22
7.3,36,8.7,4,10,4.6,2.51
9.45,51,5.09,7,5,6.57,6.8
5.9,14,3.17,7,7,6.21,4.8
9.73,26,3.3,5,6,6.09,6.25
8.16,9,7.82,5,7,4.18,4.72
7.83,3,4.61,6,5,4.65,6.57
7.35,18,2.47,6,7,4.8,5.08
6.63,4,3.88,5,6,3.44,5.08
8.8,12,4.43,9,7,7.22,7.82
7.21,41,4.94,5,9,5.75,6.18
4.05,2,7.02,9,8,4.91,4.86
5.32,1,6.55,7,7,4.34,4.62
6.72,19,4.4,8,5,4.84,6.14
7.46,8,3.92,3,7,3.82,5.56
6.92,11,4.79,8,7,5.65,5.61
8.83,10,2.78,8,4,6.12,6.77
4.07,2,5.96,5,10,3.06,2.48
7.22,0,3.59,8,7,4.41,4.97
4.27,46,4.98,3,9,2.6,3.67
8.14,5,7.43,5,8,4.13,3.99
6.86,11,5.11,8,5,6.3,5.99
7.63,71,4.46,6,6,5.98,5.62
5.7,35,2.97,6,9,3.98,4.09
8.92,2,3.84,9,6,6.0,5.92
8.56,14,1.73,2,7,5.55,6.44
7.88,26,5.07,6,6,5.87,5.94
6.81,24,0.5,6,6,4.59,4.27
7.87,29,5.94,5,7,5.06,7.07
5.94,12,5.46,8,6,5.16,5.41
8.28,4,4.2,4,7,5.22,4.18
9.47,13,2.93,4,7,4.41,5.16
8.61,21,3.97,2,7,4.15,5.74
5.91,19,0.5,8,6,6.22,5.06
7.54,1,5.65,5,6,5.24,4.48
5.06,1,3.67,5,7,3.49,4.44
7.86,67,7.03,6,6,6.0,5.56
7.68,3,4.78,8,5,5.36,7.07
4.2,7,4.46,9,7,4.93,4.28
5.26,29,4.8,3,9,4.0,2.84
6.58,11,2.05,5,6,4.22,4.5
6.55,4,3.1,4,8,3.81,3.91
5.19,13,4.27,6,6,4.49,4.8
7.58,17,3.39,6,6,4.93,5.25
7.38,12,2.85,3,10,3.49,3.37
6.71,50,3.44,7,6,5.87,6.12
5.87,7,4.09,5,6,5.11,3.77
8.57,22,8.64,7,8,4.85,6.23
9.48,2,3.35,6,6,5.18,4.36
6.27,10,2.65,3,8,3.23,4.01
6.08,27,3.69,7,8,4.82,4.98
7.74,5,7.0,4,7,5.28,4.74
6.46,18,7.15,4,7,3.76,4.51
6.79,3,7.9,5,8,5.0,4.24
8.11,2,4.12,5,8,4.37,6.56
4.14,15,5.28,3,9,1.96,3.38
8.98,22,1.9,6,5,7.24,7.62
7.11,2,3.29,6,7,4.74,5.24
6.38,50,1.77,6,7,5.93,4.79
6.87,5,4.95,3,6,4.66,2.4
6.94,3,4.08,6,5,5.47,5.45
4.4,5,4.45,7,7,4.03,4.87
9.24,4,2.31,4,7,5.41,4.18
7.06,2,5.7,4,10,3.59,3.92
7.66,32,0.5,7,5,5.05,5.03
8.43,14,3.5,9,5,6.12,7.36
5.47,10,3.79,6,6,5.09,5.16
7.71,60,0.5,5,6,6.51,4.22
6.6,9,4.77,6,6,5.55,3.74
8.27,4,3.65,8,5,5.95,4.57
3.81,6,5.12,4,8,4.0,3.4
6.85,5,8.0,5,6,3.64,4.8
6.1,14,4.65,5,10,5.84,4.74
7.65,7,5.95,3,9,3.85,3.05
7.71,15,6.76,8,7,5.5,5.35
5.94,22,4.98,6,8,3.58,3.95
5.93,30,2.27,2,9,3.25,2.73
6.83,25,0.72,6,6,5.83,4.62
5.66,5,4.75,9,7,5.44,4.31
8.26,2,3.2,6,5,4.44,5.95
6.45,16,6.57,9,6,5.66,6.92
3.0,4,3.05,5,7,2.13,4.06
6.44,2,3.97,8,6,6.1,5.13
5.44,15,1.68,8,5,6.23,5.4
4.55,8,3.31,6,7,3.36,4.51
5.14,28,2.11,5,8,4.36,4.34
7.16,8,2.3,8,6,4.61,5.12
8.99,77,3.89,7,6,6.28,7.06
7.47,28,2.79,8,5,6.22,6.65
6.09,1,9.26,7,8,4.29,3.72
7.68,14,5.67,6,6,5.34,5.38
6.31,17,6.17,6,7,4.68,4.52
5.96,24,3.78,5,7,4.7,4.87
5.27,14,4.21,7,6,4.26,4.32
4.37,13,3.14,6,7,3.98,5.75
6.42,9,9.25,6,9,4.06,3.12
7.24,6,3.78,5,6,4.65,6.34
6.86,58,2.79,4,6,6.99,4.3
6.38,8,2.49,7,7,5.05,5.61
5.58,1,4.67,7,8,3.38,3.7
7.91,4,6.84,5,8,3.71,4.05
5.02,39,6.17,8,9,4.81,4.1
8.16,18,2.49,5,7,5.07,4.83
5.5,30,2.44,7,6,4.96,4.41
5.87,33,6.49,7,9,3.44,6.49
4.8,35,8.2,6,10,2.76,4.71
6.25,16,3.71,8,6,4.52,5.3
8.46,4,6.41,9,6,5.25,7.12
7.77,3,1.07,4,5,4.01,6.84
8.47,17,2.31,2,7,5.01,5.31
7.78,9,1.98,5,4,5.49,6.66
5.34,16,4.82,4,7,4.45,4.86
6.5,14,3.64,5,8,5.34,5.64
5.83,18,4.48,9,5,5.71,6.59
9.0,1,6.44,10,5,5.9,6.05
5.2,1,2.69,4,8,4.22,4.91
8.34,26,4.19,6,6,4.6,5.75
8.34,4,1.32,6,7,4.99,5.81
9.74,21,6.33,7,7,5.76,4.51
6.39,16,6.19,4,7,4.2,3.49
8.07,80,4.72,8,5,7.52,7.79
10.42,36,4.24,8,4,6.45,8.14
6.07,11,2.98,5,6,3.54,5.22
4.7,19,1.21,8,8,5.89,3.78
4.18,2,4.61,3,8,3.67,3.11
8.07,10,5.51,3,8,6.36,4.21
4.18,26,8.04,6,7,2.75,4.55
6.44,19,3.21,7,5,5.44,5.37
7.66,13,4.54,6,5,4.26,4.84
7.28,4,6.23,8,5,6.66,5.24
7.64,33,6.29,5,6,3.68,3.05
7.33,6,2.76,8,6,4.93,5.64
8.92,34,3.44,7,7,6.22,6.06
5.57,19,2.95,9,5,5.68,4.67
5.98,9,2.2,3,8,3.73,3.32
5.84,1,6.94,5,8,4.12,6.08
8.25,5,4.13,4,6,5.56,4.22
8.35,44,3.85,7,5,6.47,7.13
7.68,34,4.5,9,7,5.75,6.34
8.78,17,4.11,5,7,4.63,5.53
5.23,13,3.56,7,9,4.56,5.24
9.5,21,2.48,9,4,7.32,5.39
9.28,13,7.13,7,5,6.32,6.62
8.1,21,2.86,7,7,5.43,5.01
9.67,7,2.14,2,8,3.42,5.21
4.52,36,3.84,9,6,5.69,5.73
6.21,24,8.32,5,9,3.57,2.7
5.9,8,2.36,10,5,5.96,7.39
8.08,36,5.42,4,5,5.18,5.75
5.42,13,3.51,7,5,3.96,5.17
8.14,4,4.49,7,6,5.47,7.55
9.06,2,5.84,1,9,4.01,3.13
8.04,24,0.56,9,5,7.16,6.64
7.43,40,2.21,7,4,4.72,7.04
5.52,33,5.82,3,7,2.64,4.43
5.73,21,4.19,7,6,4.52,5.48
8.87,3,4.42,7,4,5.74,5.5
8.17,2,5.42,6,5,4.08,5.77
6.94,8,2.22,5,4,4.6,7.51
6.37,39,6.11,6,4,4.28,6.23
3.96,65,5.64,8,4,4.44,5.92
5.39,6,4.48,7,5,4.8,7.67
9.87,29,4.94,6,7,5.48,7.0
5.08,17,6.33,6,10,2.9,4.41
7.28,1,2.81,6,8,5.34,4.73
8.51,16,5.32,4,7,4.24,4.51
5.12,33,7.49,6,7,5.24,3.4
7.28,6,5.28,5,7,3.23,4.62
8.41,46,3.56,4,7,5.68,4.77
7.02,5,8.64,2,10,3.06,3.0
11.0,2,4.46,5,4,5.91,6.51
4.5,3,6.8,7,8,3.74,3.66
8.59,36,3.16,8,5,6.42,7.42
6.74,11,6.14,7,7,4.98,4.95
8.16,32,2.91,4,4,6.34,5.02
7.66,15,4.65,6,6,5.08,5.95
5.9,13,2.79,4,6,5.12,4.33
7.34,33,7.8,9,9,5.21,4.87
4.21,11,3.56,5,8,3.69,2.46
7.9,32,1.78,5,7,5.11,5.01
7.45,2,4.19,8,5,4.39,7.21
7.96,20,5.07,6,6,4.73,5.88
8.59,24,3.95,8,7,7.13,6.76
7.55,46,2.37,4,8,4.28,4.72
7.22,5,6.07,6,7,5.29,5.2
5.68,19,6.52,7,9,2.78,5.21
5.93,11,0.7,1,10,2.82,2.84
8.78,10,2.25,5,7,5.59,4.27
9.15,2,3.68,5,7,5.17,4.72
6.64,3,2.94,6,8,4.87,4.11
7.07,36,5.05,5,7,3.03,6.92
5.64,28,7.68,7,8,3.74,4.92
8.76,10,3.24,6,6,5.13,5.56
8.0,35,7.15,8,6,5.11,5.0
9.91,2,1.06,10,4,7.18,8.29
5.68,20,4.91,3,8,2.29,3.95
6.43,41,2.81,6,3,5.36,5.74
7.35,37,4.95,8,7,7.08,6.27
7.97,9,0.5,5,6,5.0,4.41
6.68,27,1.43,7,6,4.31,5.61
5.69,11,4.95,5,10,4.46,3.94
8.32,37,2.74,4,7,4.72,5.78
8.08,15,3.35,4,6,3.8,5.76
5.63,29,7.67,2,10,2.83,1.0
9.03,2,4.28,6,6,5.11,5.53
8.76,18,5.8,6,7,5.45,6.28
7.2,16,2.48,4,6,4.73,6.09
7.12,19,1.32,5,5,5.55,4.37
7.83,24,3.84,3,7,4.63,4.47
5.71,50,1.02,7,4,7.36,6.29
7.05,31,2.6,5,6,4.57,5.6
3.77,5,4.48,7,9,2.74,2.89
8.31,35,3.78,5,5,4.88,4.72
4.66,3,4.67,4,7,4.29,1.78
9.26,19,5.2,5,6,4.23,5.22
6.5,43,1.61,9,5,6.91,5.73
6.68,2,2.12,10,4,7.71,4.75
6.06,38,0.5,3,7,5.34,4.59
6.57,32,3.26,8,6,5.31,5.59
9.13,14,5.47,4,7,5.43,5.54
3.27,7,6.98,5,9,3.55,3.3
8.92,10,4.38,6,8,4.98,6.17
7.51,69,6.75,7,7,4.92,5.58
5.19,5,4.77,5,7,3.87,3.99
5.39,17,4.21,7,8,5.15,4.54
9.51,2,2.78,8,4,7.48,7.58
5.58,5,0.5,7,6,5.03,5.68
5.27,29,6.45,4,10,3.29,3.88
8.71,7,3.89,5,8,4.89,4.04
7.51,85,6.78,8,5,7.78,8.14
5.59,14,2.1,9,7,5.46,5.18
7.32,15,8.86,4,8,4.55,3.91
5.46,1,3.5,7,7,5.38,6.08
8.65,63,2.62,7,4,6.5,6.85
8.59,4,3.57,3,8,3.97,4.18
7.8,15,4.34,8,4,6.16,6.84
7.54,10,3.86,10,5,5.73,5.81
9.64,11,2.97,7,7,5.64,4.88
7.0,21,0.5,7,5,4.23,5.25
5.23,22,2.39,5,8,4.89,5.61
7.67,3,6.15,5,7,3.94,4.03
10.13,14,2.24,5,4,7.02,5.96
5.48,31,0.57,4,7,3.65,4.41
6.46,12,1.89,6,6,3.99,5.54
7.62,4,3.82,7,7,3.99,5.76
6.92,8,2.48,4,6,2.93,3.82
5.53,5,3.44,5,8,5.11,5.33
8.68,3,2.4,7,4,6.61,6.16
10.48,9,6.02,2,7,4.91,5.8
7.29,16,4.98,8,6,6.56,4.88
5.64,2,8.44,6,8,3.23,4.46
4.68,19,3.24,6,7,3.54,4.82
7.39,99,3.43,8,5,6.86,6.17
8.66,67,6.37,8,6,6.06,7.24
7.71,35,4.78,7,6,6.56,4.69
7.0,6,2.12,7,5,7.66,4.78
6.12,0,5.11,6,6,5.3,5.24
5.36,36,4.79,5,7,4.54,3.14
8.25,1,0.5,4,5,5.19,5.76
8.37,5,2.7,7,2,7.41,5.52
4.68,16,4.38,7,7,4.46,5.16
9.38,4,6.89,6,9,5.48,3.91
7.86,36,5.4,4,8,3.96,4.47
9.1,30,2.87,1,7,4.19,4.88
4.99,28,2.58,6,6,5.0,6.21
4.95,34,5.6,3,7,4.46,2.89
6.78,5,0.5,7,6,5.21,4.03
7.75,26,2.38,10,5,6.98,6.0
9.69,9,6.82,7,4,5.39,6.89
8.06,22,4.59,5,8,5.2,6.59
6.64,3,2.48,4,8,4.92,3.64
5.46,24,1.6,5,6,4.6,5.34
8.85,72,5.68,6,6,6.02,6.27
5.55,1,4.16,8,7,4.45,5.38
9.44,2,3.56,6,6,5.36,5.71
6.57,3,4.75,5,6,5.44,3.69
9.39,11,4.33,7,6,5.58,7.26
8.02,7,4.18,9,5,6.11,6.08
6.79,33,1.35,7,7,4.8,4.96
6.22,13,1.95,6,7,4.74,5.04
6.49,13,5.5,3,8,4.45,3.64
7.64,25,5.12,4,8,3.7,6.22
7.12,9,4.76,3,6,3.51,4.29
6.11,9,2.83,6,6,5.85,4.88
6.75,28,5.53,4,7,3.98,5.21
7.12,30,3.26,5,6,5.65,5.11
3.81,0,6.6,4,9,2.45,3.37
7.69,3,2.51,5,5,4.55,5.48
5.53,5,2.95,3,9,5.01,4.18
5.27,9,3.7,6,8,4.04,5.17
4.47,7,5.69,7,7,4.63,3.61
4.31,22,3.93,6,5,4.31,3.56
4.97,35,4.08,7,6,4.72,4.01
5.94,4,3.22,7,6,5.79,5.36
9.93,17,4.54,7,7,5.79,7.5
6.21,9,3.86,8,5,4.66,4.14
7.27,14,2.43,8,6,5.51,7.44
7.6,19,4.25,9,5,6.17,7.13
7.2,45,4.3,3,8,4.05,3.38
6.88,4,8.7,7,8,4.07,4.52
5.21,2,2.78,4,8,2.74,2.93
9.18,20,2.32,9,3,6.65,8.3
9.71,10,4.56,6,5,4.87,6.72
4.48,4,2.01,6,8,3.3,3.82
5.46,2,1.85,6,5,5.25,4.75
6.58,16,1.13,6,7,5.74,5.72
5.55,7,2.45,9,4,5.63,5.62
7.76,119,2.5,8,3,6.32,6.74
5.91,10,1.43,9,5,5.35,5.83
10.25,5,3.5,6,4,7.06,6.69
8.79,20,0.5,2,6,5.22,3.97
7.32,6,4.98,7,7,4.23,5.07
8.54,14,2.89,4,6,5.66,5.09
8.66,13,3.18,5,5,5.2,5.59
6.15,12,5.17,6,8,3.94,5.57
5.78,32,4.74,6,7,4.89,5.2
7.12,5,2.74,7,7,5.1,5.76
8.29,47,4.9,4,4,6.75,4.57
7.21,31,7.1,7,7,5.68,4.98
4.63,8,1.98,6,6,4.3,4.64
5.8,4,5.51,10,7,5.75,5.59
6.89,7,1.77,3,9,3.28,4.62
6.89,8,6.35,6,6,5.88,5.46
9.96,16,2.58,7,6,6.6,4.88
4.92,1,2.5,5,7,5.58,4.2
7.76,49,6.3,5,5,4.84,5.8
9.23,2,5.44,8,6,4.51,4.64
10.41,7,2.64,8,6,6.45,7.2
6.39,2,4.25,5,9,2.49,6.4
7.74,6,2.58,3,7,6.04,3.98
7.85,36,0.81,7,3,6.35,6.1
7.29,19,4.38,7,6,4.45,5.76
6.85,5,3.29,7,6,4.74,6.2
7.65,41,2.11,6,7,4.35,6.35
3.2,32,6.61,8,8,3.4,3.58
8.02,28,2.18,9,2,8.09,7.37
7.19,38,4.29,9,6,6.43,6.02
6.67,19,6.16,5,8,4.73,3.95
10.07,14,3.49,10,5,7.38,8.24
5.99,9,2.53,7,6,5.01,7.11
6.4,5,4.6,3,9,2.5,3.4
9.99,16,4.91,7,5,6.51,6.06
5.75,44,5.75,6,8,6.26,3.77
6.17,18,7.74,6,7,5.1,5.49
6.78,50,3.09,6,7,5.55,7.1
8.26,9,4.39,7,6,5.42,4.6
7.31,24,1.46,7,6,5.11,5.52
5.06,21,5.33,5,7,6.46,2.28
6.2,22,4.37,5,9,4.76,4.79
6.09,21,3.64,5,7,4.48,3.98
6.88,5,2.76,6,7,4.68,4.19
7.64,3,3.3,8,5,5.15,5.53
7.63,77,4.47,8,6,7.5,5.42
4.34,1,2.07,6,5,4.49,5.35
8.6,13,3.39,8,5,6.61,7.08
7.38,11,4.03,7,5,4.61,6.77
9.08,9,0.92,6,4,6.48,5.8
7.67,30,1.9,9,6,6.28,6.85
8.65,27,2.68,7,3,6.69,6.92
7.7,47,7.14,6,8,4.91,5.67
9.02,10,2.34,8,5,6.28,6.23
7.78,17,3.89,4,8,4.91,5.09
6.85,45,1.92,6,4,5.04,6.45
10.41,102,2.45,6,5,6.59,7.5
8.33,70,1.12,7,5,5.37,6.89
7.86,25,5.34,6,6,5.42,6.92
5.09,3,1.35,4,9,3.9,4.24
5.07,0,5.81,4,6,2.93,3.02
7.44,35,4.94,5,7,4.02,4.76
7.22,37,3.85,6,7,5.17,6.66
6.08,27,5.88,4,6,4.71,6.41
7.21,7,10.21,9,8,3.86,5.0
9.38,20,4.96,7,6,5.68,6.7
8.04,8,1.76,7,3,6.88,6.56
5.29,12,6.98,6,9,3.3,4.41
6.83,10,4.37,3,7,3.6,3.36
5.79,49,8.22,6,10,4.72,4.8
6.42,5,2.99,7,7,4.8,4.47
6.38,17,6.56,6,8,4.72,3.16
6.28,9,4.0,8,7,5.71,6.03
5.12,22,9.31,6,9,4.83,5.41
6.81,17,3.44,7,4,6.35,5.36
6.16,52,10.0,6,6,6.1,4.87
3.0,2,4.88,7,8,4.97,2.97
10.08,5,5.69,8,4,6.98,7.01
